	#chr	start	end	gene_id	h2g	n_causal
16146	chr17	43144955	43144956	ENSG00000267681.1	0.0	0
16147	chr17	43170244	43170245	ENSG00000012048.22	0.0	0
16148	chr17	43170480	43170481	ENSG00000188554.14	0.01	1
16149	chr17	43171036	43171037	ENSG00000267002.3	0.0	0
16150	chr17	43211834	43211835	ENSG00000184988.8	0.74	2
16151	chr17	43305396	43305397	ENSG00000236383.8	0.6	1
16152	chr17	43361360	43361361	ENSG00000279602.1	0.01	4
16153	chr17	43389198	43389199	ENSG00000188825.13	0.01	1
16154	chr17	43398992	43398993	ENSG00000175906.5	0.0	0
16155	chr17	43483864	43483865	ENSG00000067596.11	0.03	4
16156	chr17	43661921	43661922	ENSG00000005102.13	0.01	1
16157	chr17	43778976	43778977	ENSG00000108861.9	0.04	2
16158	chr17	43833169	43833170	ENSG00000161647.18	0.66	5
16159	chr17	43909710	43909711	ENSG00000108852.14	0.0	0
16160	chr17	44004545	44004546	ENSG00000161653.10	0.0	0
16161	chr17	44023945	44023946	ENSG00000091947.10	0.24000000000000002	4
16162	chr17	44067618	44067619	ENSG00000161654.9	0.0	0
16163	chr17	44070734	44070735	ENSG00000141349.8	0.060000000000000005	1
16164	chr17	44123701	44123702	ENSG00000108840.15	0.05	5
16165	chr17	44141905	44141906	ENSG00000125319.14	0.0	0
16166	chr17	44170446	44170447	ENSG00000161664.6	0.02	1
16167	chr17	44186716	44186717	ENSG00000267080.5	0.02	4
16168	chr17	44186969	44186970	ENSG00000168591.16	0.23	5
16169	chr17	44200112	44200113	ENSG00000087152.15	0.34	1
16170	chr17	44221400	44221401	ENSG00000260793.2	0.12	5
16171	chr17	44221625	44221626	ENSG00000108312.15	0.0	0
16172	chr17	44230227	44230228	ENSG00000267691.1	0.02	4
16173	chr17	44268134	44268135	ENSG00000004939.15	0.03	5
16174	chr17	44308582	44308583	ENSG00000108309.14	0.36000000000000004	2
16175	chr17	44324869	44324870	ENSG00000013306.16	0.0	0
16176	chr17	44345261	44345262	ENSG00000030582.18	0.02	2
16177	chr17	44363874	44363875	ENSG00000161682.14	0.16	1
16178	chr17	44389504	44389505	ENSG00000005961.18	0.01	2
16179	chr17	44486814	44486815	ENSG00000283045.1	0.0	0
16180	chr17	44503405	44503406	ENSG00000186566.13	0.02	3
16181	chr17	44557458	44557459	ENSG00000180340.6	0.03	1
16182	chr17	44656403	44656404	ENSG00000180336.18	0.02	2
16183	chr17	44689778	44689779	ENSG00000180329.14	0.05	5
16184	chr17	44708607	44708608	ENSG00000161692.18	0.06999999999999999	2
16185	chr17	44758987	44758988	ENSG00000073670.14	0.01	2
16186	chr17	44899141	44899142	ENSG00000167131.17	0.0	0
16187	chr17	44899444	44899445	ENSG00000108883.13	0.03	1
16188	chr17	44899711	44899712	ENSG00000214447.4	0.0	0
16189	chr17	44916936	44916937	ENSG00000131095.13	0.86	2
16190	chr17	44947710	44947711	ENSG00000186185.13	0.0	0
16191	chr17	45051609	45051610	ENSG00000136448.12	0.16	4
16192	chr17	45061108	45061109	ENSG00000172992.12	0.0	0
16193	chr17	45132599	45132600	ENSG00000181513.14	0.09	1
16194	chr17	45133353	45133354	ENSG00000161714.12	0.0	0
16195	chr17	45148469	45148470	ENSG00000276728.1	0.01	2
16196	chr17	45148501	45148502	ENSG00000186834.3	0.02	2
16197	chr17	45160699	45160700	ENSG00000168517.10	0.01	5
16198	chr17	45161509	45161510	ENSG00000224505.2	0.01	4
16199	chr17	45171583	45171584	ENSG00000267288.2	0.0	0
16200	chr17	45221443	45221444	ENSG00000184922.14	0.0	0
16201	chr17	45222221	45222222	ENSG00000267121.5	0.15000000000000002	1
16202	chr17	45241733	45241734	ENSG00000233175.2	0.29000000000000004	4
16203	chr17	45247924	45247925	ENSG00000267278.5	0.0	0
16204	chr17	45251128	45251129	ENSG00000233483.3	0.31	1
16205	chr17	45262093	45262094	ENSG00000184361.13	0.01	4
16206	chr17	45317144	45317145	ENSG00000006062.16	0.0	0
16207	chr17	45396931	45396932	ENSG00000267344.1	0.02	3
16208	chr17	45434420	45434421	ENSG00000159314.11	0.01	3
16209	chr17	45452843	45452844	ENSG00000236234.1	0.0	0
16210	chr17	45490748	45490749	ENSG00000225190.11	0.09	2
16211	chr17	45531576	45531577	ENSG00000266918.1	0.03	3
16212	chr17	45533962	45533963	ENSG00000131484.4	0.02	5
16213	chr17	45545803	45545804	ENSG00000267198.1	0.23	5
16214	chr17	45550334	45550335	ENSG00000214425.7	0.01	3
16215	chr17	45585870	45585871	ENSG00000264070.1	0.01	2
16216	chr17	45620327	45620328	ENSG00000204650.14	0.01	3
16217	chr17	45894381	45894382	ENSG00000186868.15	0.0	0
16218	chr17	46193575	46193576	ENSG00000214401.4	0.0	0
16219	chr17	46225388	46225389	ENSG00000120071.14	0.02	4
16220	chr17	46267036	46267037	ENSG00000261575.2	0.060000000000000005	1
16221	chr17	46292732	46292733	ENSG00000176681.14	0.01	4
16222	chr17	46361796	46361797	ENSG00000228696.8	0.0	0
16223	chr17	46372854	46372855	ENSG00000260075.1	0.0	0
16224	chr17	46511510	46511511	ENSG00000238083.7	0.0	0
16225	chr17	46562794	46562795	ENSG00000232300.1	0.11	1
16226	chr17	46579681	46579682	ENSG00000185829.17	0.35000000000000003	2
16227	chr17	46590668	46590669	ENSG00000073969.18	0.03	1
16228	chr17	46722166	46722167	ENSG00000213326.4	0.01	4
16229	chr17	46833057	46833058	ENSG00000108379.10	0.0	0
16230	chr17	46923074	46923075	ENSG00000108433.16	0.01	4
16231	chr17	46978480	46978481	ENSG00000263142.5	0.02	4
16232	chr17	47100322	47100323	ENSG00000262879.5	0.03	3
16233	chr17	47159992	47159993	ENSG00000239291.1	0.04	5
16234	chr17	47167722	47167723	ENSG00000262265.2	0.0	0
16235	chr17	47169825	47169826	ENSG00000261872.1	0.01	5
16236	chr17	47189421	47189422	ENSG00000004897.12	0.04	4
16237	chr17	47200445	47200446	ENSG00000198336.9	0.27	3
16238	chr17	47253845	47253846	ENSG00000259207.7	0.0	0
16239	chr17	47323289	47323290	ENSG00000178852.16	0.05	4
16240	chr17	47492491	47492492	ENSG00000228782.7	0.0	0
16241	chr17	47522941	47522942	ENSG00000141279.16	0.01	2
16242	chr17	47649419	47649420	ENSG00000263766.5	0.03	4
16243	chr17	47649475	47649476	ENSG00000108424.10	0.02	5
16244	chr17	47682682	47682683	ENSG00000264558.1	0.01	4
16245	chr17	47694080	47694081	ENSG00000198933.9	0.01	5
16246	chr17	47733235	47733236	ENSG00000073861.3	0.0	0
16247	chr17	47821833	47821834	ENSG00000006025.12	0.44	3
16248	chr17	47831540	47831541	ENSG00000159111.13	0.0	0
16249	chr17	47831633	47831634	ENSG00000141294.10	0.0	0
16250	chr17	47841288	47841289	ENSG00000141295.14	0.0	0
16251	chr17	47895811	47895812	ENSG00000264920.1	0.01	3
16252	chr17	47896149	47896150	ENSG00000167182.15	0.16	2
16253	chr17	47933105	47933106	ENSG00000266601.1	0.01	2
16254	chr17	47941409	47941410	ENSG00000234494.7	0.0	0
16255	chr17	47941505	47941506	ENSG00000108439.10	0.02	5
16256	chr17	47967809	47967810	ENSG00000108465.15	0.0	0
16257	chr17	48038029	48038030	ENSG00000005243.10	0.02	4
16258	chr17	48048072	48048073	ENSG00000263412.1	0.03	1
16259	chr17	48048328	48048329	ENSG00000082641.16	0.25	1
16260	chr17	48067292	48067293	ENSG00000278765.1	0.0	0
16261	chr17	48101477	48101478	ENSG00000108468.15	0.04	3
16262	chr17	48103356	48103357	ENSG00000002919.14	0.03	2
16263	chr17	48185937	48185938	ENSG00000263787.1	0.0	0
16264	chr17	48430274	48430275	ENSG00000141293.16	0.0	0
16265	chr17	48543550	48543551	ENSG00000230148.8	0.0	0
16266	chr17	48544988	48544989	ENSG00000173917.10	0.01	2
16267	chr17	48578349	48578350	ENSG00000182742.6	0.0	0
16268	chr17	48604911	48604912	ENSG00000120093.11	0.0	0
16269	chr17	48633571	48633572	ENSG00000260027.4	0.54	4
16270	chr17	48646922	48646923	ENSG00000244649.4	0.0	0
16271	chr17	48647022	48647023	ENSG00000272763.1	0.0	0
16272	chr17	48830987	48830988	ENSG00000136436.14	0.02	1
16273	chr17	48892764	48892765	ENSG00000159199.14	0.05	2
16274	chr17	48908406	48908407	ENSG00000159202.18	0.18000000000000002	3
16275	chr17	48945116	48945117	ENSG00000159210.9	0.0	0
16276	chr17	49210410	49210411	ENSG00000108798.9	0.0	0
16277	chr17	49210573	49210574	ENSG00000167083.7	0.03	4
16278	chr17	49230765	49230766	ENSG00000173868.11	0.01	1
16279	chr17	49248238	49248239	ENSG00000177369.8	0.0	0
16280	chr17	49361164	49361165	ENSG00000248714.6	0.02	5
16281	chr17	49362472	49362473	ENSG00000198740.8	0.92	5
16282	chr17	49414904	49414905	ENSG00000167085.11	0.01	2
16283	chr17	49424921	49424922	ENSG00000229944.3	0.0	0
16284	chr17	49495292	49495293	ENSG00000064300.9	0.01	3
16285	chr17	49678162	49678163	ENSG00000121067.18	0.0	0
16286	chr17	49709013	49709014	ENSG00000121073.14	0.34	2
16287	chr17	49788680	49788681	ENSG00000136504.12	0.06999999999999999	3
16288	chr17	49789179	49789180	ENSG00000121104.8	0.0	0
16289	chr17	49845909	49845910	ENSG00000204584.1	0.01	3
16290	chr17	49848016	49848017	ENSG00000176358.15	0.02	5
16291	chr17	49968969	49968970	ENSG00000108813.11	0.08	5
16292	chr17	50055967	50055968	ENSG00000005884.18	0.0	0
16293	chr17	50094736	50094737	ENSG00000005882.11	0.01	1
16294	chr17	50129881	50129882	ENSG00000167100.14	0.01	4
16295	chr17	50150676	50150677	ENSG00000108819.11	0.01	2
16296	chr17	50164213	50164214	ENSG00000108823.16	0.21000000000000002	1
16297	chr17	50201631	50201632	ENSG00000108821.13	0.03	5
16298	chr17	50271405	50271406	ENSG00000167105.8	0.01	2
16299	chr17	50346091	50346092	ENSG00000015532.9	0.01	1
16300	chr17	50365231	50365232	ENSG00000279792.1	0.0	0
16301	chr17	50373206	50373207	ENSG00000108826.16	0.0	0
16302	chr17	50373219	50373220	ENSG00000154920.14	0.01	2
16303	chr17	50396437	50396438	ENSG00000253102.1	0.02	4
16304	chr17	50397522	50397523	ENSG00000108829.10	0.0	0
16305	chr17	50426157	50426158	ENSG00000167107.12	0.02	3
16306	chr17	50468905	50468906	ENSG00000136457.10	0.0	0
16307	chr17	50478859	50478860	ENSG00000136444.10	0.0	0
16308	chr17	50508383	50508384	ENSG00000136449.14	0.21000000000000002	1
16309	chr17	50543057	50543058	ENSG00000006282.21	0.04	1
16310	chr17	50634776	50634777	ENSG00000108846.16	0.0	0
16311	chr17	50693447	50693448	ENSG00000262967.1	0.0	0
16312	chr17	50707913	50707914	ENSG00000154945.7	0.04	4
16313	chr17	50719564	50719565	ENSG00000108848.16	0.41000000000000003	1
16314	chr17	50722073	50722074	ENSG00000278963.1	0.01	5
16315	chr17	50866678	50866679	ENSG00000229980.4	0.01	4
16316	chr17	50867977	50867978	ENSG00000141232.5	0.0	0
16317	chr17	50910231	50910232	ENSG00000262006.1	0.0	0
16318	chr17	51120867	51120868	ENSG00000008294.21	0.24000000000000002	4
16319	chr17	51153535	51153536	ENSG00000239672.7	0.01	2
16320	chr17	51165434	51165435	ENSG00000243678.11	0.23	2
16321	chr17	51186402	51186403	ENSG00000279089.1	0.0	0
16322	chr17	51251747	51251748	ENSG00000264895.1	0.01	1
16323	chr17	51260048	51260049	ENSG00000011258.16	0.0	0
16324	chr17	51260545	51260546	ENSG00000011260.14	0.0	0
16325	chr17	54899386	54899387	ENSG00000141198.16	0.0	0
16326	chr17	54958425	54958426	ENSG00000279059.1	0.02	4
16327	chr17	54968764	54968765	ENSG00000166263.13	0.05	1
16328	chr17	54968784	54968785	ENSG00000166260.11	0.0	0
16329	chr17	55264959	55264960	ENSG00000108924.14	0.01	1
16330	chr17	55421923	55421924	ENSG00000108960.9	0.0	0
16331	chr17	55750978	55750979	ENSG00000141179.13	0.0	0
16332	chr17	56593698	56593699	ENSG00000183691.4	0.04	3
16333	chr17	56834106	56834107	ENSG00000153933.10	0.5700000000000001	5
16334	chr17	56838772	56838773	ENSG00000214226.9	0.0	0
16335	chr17	56914079	56914080	ENSG00000121060.18	0.03	1
16336	chr17	56914185	56914186	ENSG00000274213.1	0.04	4
16337	chr17	56961049	56961050	ENSG00000121058.5	0.0	0
16338	chr17	56978104	56978105	ENSG00000121064.12	0.01	3
16339	chr17	57085023	57085024	ENSG00000263004.1	0.02	4
16340	chr17	57085091	57085092	ENSG00000121057.13	0.46	4
16341	chr17	57255850	57255851	ENSG00000153944.11	0.14	3
16342	chr17	57277919	57277920	ENSG00000279555.1	0.0	0
16343	chr17	57448217	57448218	ENSG00000279281.1	0.01	1
16344	chr17	57608411	57608412	ENSG00000263499.1	0.0	0
16345	chr17	57850055	57850056	ENSG00000181610.13	0.01	2
16346	chr17	57955411	57955412	ENSG00000180891.13	0.39	3
16347	chr17	57988179	57988180	ENSG00000280233.1	0.01	1
16348	chr17	57988258	57988259	ENSG00000136451.9	0.01	5
16349	chr17	57994849	57994850	ENSG00000264112.1	0.0	0
16350	chr17	58006673	58006674	ENSG00000279069.1	0.0	0
16351	chr17	58007272	58007273	ENSG00000136450.13	0.01	4
16352	chr17	58083418	58083419	ENSG00000264364.3	0.01	4
16353	chr17	58095671	58095672	ENSG00000279207.1	0.0	0
16354	chr17	58148448	58148449	ENSG00000141194.6	0.04	3
16355	chr17	58157027	58157028	ENSG00000229590.3	0.0	0
16356	chr17	58192725	58192726	ENSG00000121053.6	0.01	5
16357	chr17	58218547	58218548	ENSG00000167419.10	0.01	4
16358	chr17	58219604	58219605	ENSG00000011143.16	0.02	3
16359	chr17	58280934	58280935	ENSG00000005381.7	0.08	1
16360	chr17	58325449	58325450	ENSG00000265148.5	0.2	5
16361	chr17	58328794	58328795	ENSG00000005379.17	0.01	1
16362	chr17	58332507	58332508	ENSG00000265206.5	0.01	4
16363	chr17	58353092	58353093	ENSG00000213246.7	0.21000000000000002	5
16364	chr17	58417594	58417595	ENSG00000108375.12	0.0	0
16365	chr17	58488383	58488384	ENSG00000176160.10	0.14	1
16366	chr17	58517904	58517905	ENSG00000108389.9	0.0	0
16367	chr17	58540817	58540818	ENSG00000108387.14	0.0	0
16368	chr17	58631835	58631836	ENSG00000212195.2	0.01	4
16369	chr17	58692054	58692055	ENSG00000121101.15	0.0	0
16370	chr17	58692572	58692573	ENSG00000108384.15	0.0	0
16371	chr17	59106597	59106598	ENSG00000224738.1	0.0	0
16372	chr17	59106920	59106921	ENSG00000108395.14	0.0	0
16373	chr17	59155259	59155260	ENSG00000182628.13	0.01	1
16374	chr17	59155498	59155499	ENSG00000068489.12	0.01	2
16375	chr17	59203828	59203829	ENSG00000265415.1	0.02	3
16376	chr17	59209399	59209400	ENSG00000167447.12	0.03	5
16377	chr17	59220466	59220467	ENSG00000153982.11	0.0	0
16378	chr17	59331654	59331655	ENSG00000175155.9	0.01	1
16379	chr17	59565557	59565558	ENSG00000108406.10	0.0	0
16380	chr17	59619688	59619689	ENSG00000141367.11	0.01	2
16381	chr17	59619713	59619714	ENSG00000273702.1	0.29000000000000004	3
16382	chr17	59707191	59707192	ENSG00000062716.13	0.18000000000000002	3
16383	chr17	59707625	59707626	ENSG00000141378.14	0.0	0
16384	chr17	59892944	59892945	ENSG00000108423.15	0.05	1
16385	chr17	59893045	59893046	ENSG00000108443.14	0.0	0
16386	chr17	59964760	59964761	ENSG00000189050.16	0.0	0
16387	chr17	59964831	59964832	ENSG00000267302.5	0.04	2
16388	chr17	60002383	60002384	ENSG00000266992.1	0.02	4
16389	chr17	60078930	60078931	ENSG00000068097.14	0.0	0
16390	chr17	60079308	60079309	ENSG00000267416.1	0.04	1
16391	chr17	60091884	60091885	ENSG00000261040.7	0.02	3
16392	chr17	60102918	60102919	ENSG00000280852.2	0.01	2
16393	chr17	60135692	60135693	ENSG00000267248.2	0.05	2
16394	chr17	60149941	60149942	ENSG00000167434.10	0.17	2
16395	chr17	60245646	60245647	ENSG00000241157.1	0.01	3
16396	chr17	60422469	60422470	ENSG00000170832.13	0.02	2
16397	chr17	60526241	60526242	ENSG00000062725.10	0.09999999999999999	5
16398	chr17	60600182	60600183	ENSG00000170836.11	0.05	5
16399	chr17	60677452	60677453	ENSG00000141376.22	0.06999999999999999	2
16400	chr17	60810164	60810165	ENSG00000267083.1	0.0	0
16401	chr17	61069870	61069871	ENSG00000227694.1	0.0	0
16402	chr17	61591201	61591202	ENSG00000253506.2	0.0	0
16403	chr17	61863520	61863521	ENSG00000136492.8	0.03	1
16404	chr17	61928015	61928016	ENSG00000108506.12	0.01	5
16405	chr17	62007517	62007518	ENSG00000279133.1	0.01	1
16406	chr17	62035943	62035944	ENSG00000285879.1	0.0	0
16407	chr17	62065277	62065278	ENSG00000108510.10	0.12	3
16408	chr17	62140638	62140639	ENSG00000266066.1	0.99	4
16409	chr17	62423866	62423867	ENSG00000087995.15	0.0	0
16410	chr17	62458657	62458658	ENSG00000146872.17	0.15000000000000002	4
16411	chr17	62516766	62516767	ENSG00000239246.3	0.12	4
16412	chr17	62549725	62549726	ENSG00000264546.1	0.0	0
16413	chr17	62627669	62627670	ENSG00000011028.14	0.0	0
16414	chr17	62808343	62808344	ENSG00000173838.12	0.01	3
16415	chr17	62968548	62968549	ENSG00000283538.2	0.87	2
16416	chr17	63009555	63009556	ENSG00000170921.15	0.0	0
16417	chr17	63446353	63446354	ENSG00000008283.16	0.08	1
16418	chr17	63477060	63477061	ENSG00000159640.16	0.01	5
16419	chr17	63550476	63550477	ENSG00000136485.15	0.0	0
16420	chr17	63600894	63600895	ENSG00000136463.8	0.08	3
16421	chr17	63611183	63611184	ENSG00000270587.1	0.0	0
16422	chr17	63622414	63622415	ENSG00000198909.7	0.09999999999999999	1
16423	chr17	63636600	63636601	ENSG00000263883.1	0.14	4
16424	chr17	63700846	63700847	ENSG00000279369.1	0.09999999999999999	1
16425	chr17	63701171	63701172	ENSG00000136490.9	0.0	0
16426	chr17	63741985	63741986	ENSG00000266173.7	0.0	0
16427	chr17	63773602	63773603	ENSG00000198231.13	0.04	4
16428	chr17	63776350	63776351	ENSG00000108588.14	0.0	0
16429	chr17	63827151	63827152	ENSG00000087191.13	0.01	2
16430	chr17	63830011	63830012	ENSG00000108592.17	0.0	0
16431	chr17	63843064	63843065	ENSG00000108604.15	0.0	0
16432	chr17	63932353	63932354	ENSG00000007312.12	0.03	1
16433	chr17	63998350	63998351	ENSG00000224383.7	0.0	0
16434	chr17	63999898	63999899	ENSG00000264954.1	0.0	0
16435	chr17	64020633	64020634	ENSG00000108622.11	0.0	0
16436	chr17	64130818	64130819	ENSG00000178607.16	0.2	1
16437	chr17	64145969	64145970	ENSG00000266402.3	0.0	0
16438	chr17	64263300	64263301	ENSG00000136478.7	0.02	3
16439	chr17	64413775	64413776	ENSG00000261371.6	0.17	1
16440	chr17	64449036	64449037	ENSG00000271605.6	0.01	2
16441	chr17	64497053	64497054	ENSG00000256525.7	0.01	2
16442	chr17	64506864	64506865	ENSG00000258890.7	0.0	0
16443	chr17	64508198	64508199	ENSG00000108654.14	0.0	0
16444	chr17	64662306	64662307	ENSG00000108854.16	0.0	0
16445	chr17	64750419	64750420	ENSG00000265298.1	0.0	0
16446	chr17	64758602	64758603	ENSG00000266820.1	0.01	3
16447	chr17	64762709	64762710	ENSG00000263647.1	0.0	0
16448	chr17	64837153	64837154	ENSG00000214176.9	0.01	2
16449	chr17	64892728	64892729	ENSG00000265218.1	0.01	3
16450	chr17	64919479	64919480	ENSG00000176809.10	0.0	0
16451	chr17	64975575	64975576	ENSG00000214174.8	0.0	0
16452	chr17	65051908	65051909	ENSG00000266598.1	0.01	5
16453	chr17	65056739	65056740	ENSG00000120063.10	0.03	3
16454	chr17	65100811	65100812	ENSG00000108370.17	0.0	0
16455	chr17	65561647	65561648	ENSG00000168646.13	0.33	2
16456	chr17	66192132	66192133	ENSG00000154240.17	0.0	0
16457	chr17	66302612	66302613	ENSG00000154229.12	0.0	0
16458	chr17	67244836	67244837	ENSG00000266473.1	0.060000000000000005	1
16459	chr17	67245988	67245989	ENSG00000198265.12	0.0	0
16460	chr17	67366604	67366605	ENSG00000197170.10	0.02	4
16461	chr17	67377280	67377281	ENSG00000154217.15	0.01	5
16462	chr17	67611276	67611277	ENSG00000279917.1	0.0	0
16463	chr17	67637773	67637774	ENSG00000279361.1	0.0	0
16464	chr17	67717930	67717931	ENSG00000130935.10	0.0	0
16465	chr17	67825502	67825503	ENSG00000171634.18	0.01	4
16466	chr17	67951745	67951746	ENSG00000266717.1	0.01	4
16467	chr17	67955313	67955314	ENSG00000279573.1	0.87	1
16468	chr17	67973933	67973934	ENSG00000279880.1	0.38	5
16469	chr17	67996430	67996431	ENSG00000186665.9	0.01	1
16470	chr17	68035707	68035708	ENSG00000182481.9	0.01	2
16471	chr17	68101907	68101908	ENSG00000237854.3	0.0	0
16472	chr17	68126665	68126666	ENSG00000278730.1	0.0	0
16473	chr17	68131461	68131462	ENSG00000274561.1	0.08	1
16474	chr17	68133200	68133201	ENSG00000277476.1	0.02	5
16475	chr17	68135603	68135604	ENSG00000267352.1	0.59	1
16476	chr17	68152467	68152468	ENSG00000267023.5	0.01	4
16477	chr17	68188546	68188547	ENSG00000278740.1	0.0	0
16478	chr17	68189883	68189884	ENSG00000267731.1	0.01	2
16479	chr17	68198920	68198921	ENSG00000267472.1	0.01	1
16480	chr17	68205488	68205489	ENSG00000274712.1	0.01	4
16481	chr17	68247929	68247930	ENSG00000196704.12	0.5700000000000001	5
16482	chr17	68247937	68247938	ENSG00000265100.1	0.08	5
16483	chr17	68259181	68259182	ENSG00000141337.12	0.0	0
16484	chr17	68291266	68291267	ENSG00000108932.12	0.16	2
16485	chr17	68413622	68413623	ENSG00000267009.6	0.09	4
16486	chr17	68457512	68457513	ENSG00000070540.13	0.0	0
16487	chr17	68511779	68511780	ENSG00000108946.14	0.02	1
16488	chr17	68601366	68601367	ENSG00000108950.12	0.0	0
16489	chr17	69141894	69141895	ENSG00000154262.13	0.49	1
16490	chr17	69244845	69244846	ENSG00000154263.17	0.01	3
16491	chr17	69327243	69327244	ENSG00000154265.16	0.08	1
16492	chr17	69414696	69414697	ENSG00000108984.15	0.02	3
16493	chr17	70168672	70168673	ENSG00000123700.4	0.0	0
16494	chr17	70169401	70169402	ENSG00000267365.1	0.0	0
16495	chr17	72640471	72640472	ENSG00000227036.7	0.0	0
16496	chr17	73092711	73092712	ENSG00000133195.11	0.11	3
16497	chr17	73192631	73192632	ENSG00000166685.12	0.0	0
16498	chr17	73203430	73203431	ENSG00000277728.1	0.01	1
16499	chr17	73232232	73232233	ENSG00000141219.15	0.01	2
16500	chr17	73236752	73236753	ENSG00000133193.12	0.26	5
16501	chr17	73312004	73312005	ENSG00000179604.10	0.060000000000000005	4
16502	chr17	73644444	73644445	ENSG00000069188.17	0.47000000000000003	2
16503	chr17	74203581	74203582	ENSG00000172809.13	0.01	5
16504	chr17	74213341	74213342	ENSG00000246731.2	0.0	0
16505	chr17	74213570	74213571	ENSG00000141540.11	0.01	4
16506	chr17	74262019	74262020	ENSG00000264272.1	0.01	5
16507	chr17	74274233	74274234	ENSG00000171595.14	0.01	5
16508	chr17	74326209	74326210	ENSG00000196169.15	0.77	3
16509	chr17	74361867	74361868	ENSG00000204347.4	0.04	2
16510	chr17	74424850	74424851	ENSG00000170412.17	0.0	0
16511	chr17	74466398	74466399	ENSG00000167851.14	0.16	5
16512	chr17	74531474	74531475	ENSG00000178789.9	0.0	0
16513	chr17	74546142	74546143	ENSG00000167850.3	0.08	1
16514	chr17	74567342	74567343	ENSG00000284690.2	0.17	1
16515	chr17	74592282	74592283	ENSG00000204345.1	0.0	0
